medal_date,medal_type,medal_code,name,gender,country_code,country,country_long,nationality_code,nationality,nationality_long,team,team_gender,discipline,event,event_type,url_event,birth_date,code_athlete,code_team,is_medallist
10-08-2024,Silver Medal,2,DJURAEV Akbar,Male,UZB,Uzbekistan,Uzbekistan,UZB,Uzbekistan,Uzbekistan,,,Weightlifting,Men's 102kg,ATH,/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--,08-10-1999,1551307,,TRUE
10-08-2024,Bronze Medal,3,TSIKHANTSOU Yauheni,Male,AIN,AIN,AIN,BLR,Belarus,Belarus,,,Weightlifting,Men's 102kg,ATH,/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--,04-11-1998,1569832,,TRUE
10-08-2024,Gold Medal,1,KOANDA Solfrid Eila Amena,Female,NOR,Norway,Norway,NOR,Norway,Norway,,,Weightlifting,Women's 81kg,ATH,/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--,13-11-1998,1878625,,TRUE
10-08-2024,Silver Medal,2,AHMED Sara,Female,EGY,Egypt,Egypt,EGY,Egypt,Egypt,,,Weightlifting,Women's 81kg,ATH,/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--,01-01-1998,1563010,,TRUE
10-08-2024,Bronze Medal,3,DAJOMES BARRERA Neisi Patricia,Female,ECU,Ecuador,Ecuador,ECU,Ecuador,Ecuador,,,Weightlifting,Women's 81kg,ATH,/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--,12-05-1998,1940308,,TRUE
10-08-2024,Gold Medal,1,PETRIASHVILI Geno,Male,GEO,Georgia,Georgia,GEO,Georgia,Georgia,,,Wrestling,Men's Freestyle 125kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/fnl-000100--,01-04-1994,1554885,,TRUE
10-08-2024,Silver Medal,2,ZARE Amir Hossein,Male,IRI,IR Iran,Islamic Republic of Iran,IRI,IR Iran,Islamic Republic of Iran,,,Wrestling,Men's Freestyle 125kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/fnl-000100--,16-01-2001,1543088,,TRUE
10-08-2024,Bronze Medal,3,AKGUL Taha,Male,TUR,Türkiye,Türkiye,TUR,Türkiye,Türkiye,,,Wrestling,Men's Freestyle 125kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/repf000100--,22-11-1990,1570546,,TRUE
10-08-2024,Bronze Medal,3,MESHVILDISHVILI Giorgi,Male,AZE,Azerbaijan,Azerbaijan,AZE,Azerbaijan,Azerbaijan,,,Wrestling,Men's Freestyle 125kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/repf000200--,13-05-1992,1947172,,TRUE
10-08-2024,Gold Medal,1,JAMALOV Razambek Salambekovitch,Male,UZB,Uzbekistan,Uzbekistan,UZB,Uzbekistan,Uzbekistan,,,Wrestling,Men's Freestyle 74kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/fnl-000100--,01-06-1998,1562164,,TRUE
10-08-2024,Silver Medal,2,TAKATANI Daichi,Male,JPN,Japan,Japan,JPN,Japan,Japan,,,Wrestling,Men's Freestyle 74kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/fnl-000100--,22-11-1994,1939708,,TRUE
10-08-2024,Bronze Medal,3,DAKE Kyle Douglas,Male,USA,United States,United States of America,USA,United States,United States of America,,,Wrestling,Men's Freestyle 74kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/repf000100--,25-02-1991,1955345,,TRUE
10-08-2024,Bronze Medal,3,VALIEV Chermen,Male,ALB,Albania,Albania,ALB,Albania,Albania,,,Wrestling,Men's Freestyle 74kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/repf000200--,10-12-1998,3429662,,TRUE
10-08-2024,Gold Medal,1,MOTOKI Sakura,Female,JPN,Japan,Japan,JPN,Japan,Japan,,,Wrestling,Women's Freestyle 62kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/fnl-000100--,20-02-2002,1939702,,TRUE
10-08-2024,Silver Medal,2,KOLIADENKO Iryna,Female,UKR,Ukraine,Ukraine,UKR,Ukraine,Ukraine,,,Wrestling,Women's Freestyle 62kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/fnl-000100--,28-08-1998,1897022,,TRUE
10-08-2024,Bronze Medal,3,TYNYBEKOVA Aisuluu,Female,KGZ,Kyrgyzstan,Kyrgyzstan,KGZ,Kyrgyzstan,Kyrgyzstan,,,Wrestling,Women's Freestyle 62kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/repf000100--,04-05-1993,1902786,,TRUE
10-08-2024,Bronze Medal,3,BULLEN Grace Jacob,Female,NOR,Norway,Norway,NOR,Norway,Norway,,,Wrestling,Women's Freestyle 62kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/repf000200--,07-02-1997,1878635,,TRUE
11-08-2024,Gold Medal,1,HASSAN Sifan,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,,,Athletics,Women's Marathon,ATH,/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--,01-01-1993,1972105,,TRUE
11-08-2024,Silver Medal,2,ASSEFA Tigst,Female,ETH,Ethiopia,Ethiopia,ETH,Ethiopia,Ethiopia,,,Athletics,Women's Marathon,ATH,/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--,03-12-1996,1901487,,TRUE
11-08-2024,Bronze Medal,3,OBIRI Hellen,Female,KEN,Kenya,Kenya,KEN,Kenya,Kenya,,,Athletics,Women's Marathon,ATH,/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--,13-12-1989,1932851,,TRUE
11-08-2024,Gold Medal,1,LAVREYSEN Harrie,Male,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,,,Cycling Track,Men's Keirin,ATH,/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------,14-03-1997,1969182,,TRUE
11-08-2024,Silver Medal,2,RICHARDSON Matthew,Male,AUS,Australia,Australia,AUS,Australia,Australia,,,Cycling Track,Men's Keirin,ATH,/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------,17-04-1999,1940263,,TRUE
11-08-2024,Bronze Medal,3,GLAETZER Matthew,Male,AUS,Australia,Australia,AUS,Australia,Australia,,,Cycling Track,Men's Keirin,ATH,/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------,24-08-1992,1940262,,TRUE
11-08-2024,Gold Medal,1,VALENTE Jennifer,Female,USA,United States,United States of America,USA,United States,United States of America,,,Cycling Track,Women's Omnium,ATH,/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--,24-12-1994,1955106,,TRUE
11-08-2024,Silver Medal,2,PIKULIK Daria,Female,POL,Poland,Poland,POL,Poland,Poland,,,Cycling Track,Women's Omnium,ATH,/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--,06-01-1997,1572953,,TRUE
11-08-2024,Bronze Medal,3,WOLLASTON Ally,Female,NZL,New Zealand,New Zealand,NZL,New Zealand,New Zealand,,,Cycling Track,Women's Omnium,ATH,/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--,04-01-2001,1945080,,TRUE
11-08-2024,Gold Medal,1,ANDREWS Ellesse,Female,NZL,New Zealand,New Zealand,NZL,New Zealand,New Zealand,,,Cycling Track,Women's Sprint,ATH,/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------,31-12-1999,1945040,,TRUE
11-08-2024,Silver Medal,2,FRIEDRICH Lea,Female,GER,Germany,Germany,GER,Germany,Germany,,,Cycling Track,Women's Sprint,ATH,/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------,07-01-2000,1889704,,TRUE
11-08-2024,Bronze Medal,3,FINUCANE Emma,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,,,Cycling Track,Women's Sprint,ATH,/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------,22-12-2002,1912522,,TRUE
11-08-2024,Gold Medal,1,GULYAS Michelle,Female,HUN,Hungary,Hungary,HUN,Hungary,Hungary,,,Modern Pentathlon,Women's Individual,ATH,/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--,24-10-2000,1936619,,TRUE
11-08-2024,Silver Medal,2,CLOUVEL Elodie,Female,FRA,France,France,FRA,France,France,,,Modern Pentathlon,Women's Individual,ATH,/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--,14-01-1989,1545116,,TRUE
11-08-2024,Bronze Medal,3,SEONG Seungmin,Female,KOR,Korea,Republic of Korea,KOR,Korea,Republic of Korea,,,Modern Pentathlon,Women's Individual,ATH,/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--,13-05-2003,1786902,,TRUE
11-08-2024,Gold Medal,1,LI Wenwen,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,,,Weightlifting,Women's +81kg,ATH,/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--,05-03-2000,1918376,,TRUE
11-08-2024,Silver Medal,2,PARK Hyejeong,Female,KOR,Korea,Republic of Korea,KOR,Korea,Republic of Korea,,,Weightlifting,Women's +81kg,ATH,/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--,12-03-2003,1894414,,TRUE
11-08-2024,Bronze Medal,3,CAMPBELL Emily,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,,,Weightlifting,Women's +81kg,ATH,/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--,06-05-1994,1544179,,TRUE
11-08-2024,Gold Medal,1,KIYOOKA Kotaro,Male,JPN,Japan,Japan,JPN,Japan,Japan,,,Wrestling,Men's Freestyle 65kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/fnl-000100--,12-04-2001,1939700,,TRUE
11-08-2024,Silver Medal,2,AMOUZADKHALILI Rahman,Male,IRI,IR Iran,Islamic Republic of Iran,IRI,IR Iran,Islamic Republic of Iran,,,Wrestling,Men's Freestyle 65kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/fnl-000100--,17-07-2002,1544830,,TRUE
11-08-2024,Bronze Medal,3,RIVERA Sebastian C,Male,PUR,Puerto Rico,Puerto Rico,USA,United States,United States of America,,,Wrestling,Men's Freestyle 65kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/repf000100--,27-08-1998,1537188,,TRUE
11-08-2024,Bronze Medal,3,DUDAEV Islam,Male,ALB,Albania,Albania,ALB,Albania,Albania,,,Wrestling,Men's Freestyle 65kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/repf000200--,15-01-1995,1559387,,TRUE
11-08-2024,Gold Medal,1,TAZHUDINOV Akhmed,Male,BRN,Bahrain,Bahrain,BRN,Bahrain,Bahrain,,,Wrestling,Men's Freestyle 97kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/fnl-000100--,25-01-2003,1540305,,TRUE
11-08-2024,Silver Medal,2,MATCHARASHVILI Givi,Male,GEO,Georgia,Georgia,GEO,Georgia,Georgia,,,Wrestling,Men's Freestyle 97kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/fnl-000100--,17-05-1997,1552495,,TRUE
11-08-2024,Bronze Medal,3,MAGOMEDOV Magomedkhan,Male,AZE,Azerbaijan,Azerbaijan,AZE,Azerbaijan,Azerbaijan,,,Wrestling,Men's Freestyle 97kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/repf000100--,27-01-1998,1981785,,TRUE
11-08-2024,Bronze Medal,3,AZARPIRA Amirali,Male,IRI,IR Iran,Islamic Republic of Iran,IRI,IR Iran,Islamic Republic of Iran,,,Wrestling,Men's Freestyle 97kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/repf000200--,26-03-2002,1543095,,TRUE
11-08-2024,Gold Medal,1,KAGAMI Yuka,Female,JPN,Japan,Japan,JPN,Japan,Japan,,,Wrestling,Women's Freestyle 76kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/fnl-000100--,14-09-2001,1939701,,TRUE
11-08-2024,Silver Medal,2,BLADES Kennedy Alexis,Female,USA,United States,United States of America,USA,United States,United States of America,,,Wrestling,Women's Freestyle 76kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/fnl-000100--,04-09-2003,1955344,,TRUE
11-08-2024,Bronze Medal,3,MARIN POTRILLE Milaimy de la Carid,Female,CUB,Cuba,Cuba,CUB,Cuba,Cuba,,,Wrestling,Women's Freestyle 76kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/repf000100--,16-03-2001,1571936,,TRUE
11-08-2024,Bronze Medal,3,RENTERIA RENTERIA Tatiana,Female,COL,Colombia,Colombia,COL,Colombia,Colombia,,,Wrestling,Women's Freestyle 76kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/repf000200--,22-12-2000,1535513,,TRUE
09-08-2024,Gold Medal,1,VARFOLOMEEV Darja,Female,GER,Germany,Germany,GER,Germany,Germany,,,Rhythmic Gymnastics,Individual All-Around,ATH,,04-11-2006,1896230,,TRUE
09-08-2024,Silver Medal,2,KALEYN Boryana,Female,BUL,Bulgaria,Bulgaria,BUL,Bulgaria,Bulgaria,,,Rhythmic Gymnastics,Individual All-Around,ATH,,23-08-2000,1548948,,TRUE
09-08-2024,Bronze Medal,3,RAFFAELI Sofia,Female,ITA,Italy,Italy,ITA,Italy,Italy,,,Rhythmic Gymnastics,Individual All-Around,ATH,,19-01-2004,1923694,,TRUE
09-08-2024,Gold Medal,1,THIAM Nafissatou,Female,BEL,Belgium,Belgium,BEL,Belgium,Belgium,,,Athletics,Women's Heptathlon,ATH,,19-08-1994,1903112,,TRUE
09-08-2024,Silver Medal,2,JOHNSON-THOMPSON Katarina,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,,,Athletics,Women's Heptathlon,ATH,,09-01-1993,1977926,,TRUE
09-08-2024,Bronze Medal,3,VIDTS Noor,Female,BEL,Belgium,Belgium,BEL,Belgium,Belgium,,,Athletics,Women's Heptathlon,ATH,,30-05-1996,1895596,,TRUE
27-07-2024,Gold Medal,1,CHANG Yani,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,07-12-2001,1901539,DIVW3MTEAM2-CHN01,TRUE
27-07-2024,Gold Medal,1,CHEN Yiwen,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,15-06-1999,1901538,DIVW3MTEAM2-CHN01,TRUE
27-07-2024,Silver Medal,2,BACON Sarah,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,20-09-1996,1954159,DIVW3MTEAM2-USA01,TRUE
27-07-2024,Silver Medal,2,COOK Kassidy,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,09-05-1995,1954168,DIVW3MTEAM2-USA01,TRUE
27-07-2024,Bronze Medal,3,HARPER Yasmin,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,28-07-2000,1900841,DIVW3MTEAM2-GBR01,TRUE
27-07-2024,Bronze Medal,3,MEW JENSEN Scarlett,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,31-12-2001,1973355,DIVW3MTEAM2-GBR01,TRUE
27-07-2024,Gold Medal,1,PASQUET Varian,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,29-07-1999,1879682,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,TIMO Andy,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,28-05-2004,1879687,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,REBBADJ Rayan,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,15-08-1999,1879683,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,FORNER Theo,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,17-10-2001,1879671,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,PAREZ EDO MARTIN Stephen,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,01-08-1994,1879681,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,RIVA Paulin,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,20-04-1994,1879684,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,JOSEPH Jefferson-Lee,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,29-08-2002,1879675,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,ZEGHDAR Antoine,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,22-05-1999,1879692,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,GRANDIDIER NKANANG Aaron,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,18-05-2000,1879672,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,BARRAQUE Jean Pascal,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,24-04-1991,1879661,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,DUPONT Antoine,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,15-11-1996,1879669,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,SEPHO Jordan,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,08-12-1998,1879685,RU7MTEAM7---FRA01,TRUE
27-07-2024,Gold Medal,1,EPEE Nelson,Male,FRA,France,France,FRA,France,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,20-02-2001,1879670,RU7MTEAM7---FRA01,TRUE
27-07-2024,Silver Medal,2,NASOVA Joji,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,09-06-2000,1908897,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,TALACOLO Joseva,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,01-04-1997,1908838,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,MATANA Jeremaia,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,14-07-1998,1913346,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,MOCENACAGI Sevuloni,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,29-06-1990,1977633,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,BALEIWAIRIKI Iosefo,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,09-05-1998,1913523,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,LOGANIMASI Ponipate,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,26-03-1998,1982069,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,VEILAWA Terio Tamani,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,06-07-1994,1913286,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,NACUQU Waisea,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,24-05-1993,1913334,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,TUWAI Jerry,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,23-03-1989,1908911,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,TEBA Iowane,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,23-02-1993,1908835,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,RASAKU Kaminieli,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,12-07-1999,1908841,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,RAVUTAUMADA Selesitino,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,17-01-2000,2484588,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,JOSAIA Raisuqe,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,22-07-1994,1982687,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Silver Medal,2,SAUTURAGA Filipe,Male,FIJ,Fiji,Fiji,FIJ,Fiji,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,19-06-1994,1908901,RU7MTEAM7---FIJ01,TRUE
27-07-2024,Bronze Medal,3,GROBBELAAR Christie,Male,RSA,South Africa,South Africa,RSA,South Africa,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,25-05-2000,1574106,RU7MTEAM7---RSA01,TRUE
